"질의","응답","카테고리"
"L4 로드밸런서에서 round robin이랑 least connection 차이가 뭐야?","- round robin은 순서대로 균등 분배, 서버 부하 상태는 고려 안함
- least connection은 현재 연결 수 가장 적은 서버로 우선 배분
- 세션 길이가 서버마다 크게 다르면 least connection이 더 안정적","IT"
"L7 LB에서 특정 path로 들어온 요청이 원하는 백엔드로 안 가는데 뭐 봐야해?","확인 순서:
1. path 매칭 rule 순서 확인 (먼저 매치되는 룰이 우선 적용되는 구조인 경우 많음)
2. 정규식/prefix 매칭 오타 여부
3. Host 헤더 기반 라우팅과 병행 시 두 조건 충돌 여부
4. 백엔드 pool에 실제로 해당 서버 등록됐는지 확인
- 캐시된 라우팅 테이블 때문에 설정 반영 안 된 것처럼 보이는 경우 있음, LB reload 필요","IT"
"TLS 1.2랑 1.3 핸드셰이크 차이가 뭐야?","- 1.3은 핸드셰이크 라운드트립이 1번으로 줄어서 더 빠름
- 1.3은 약한 cipher suite들(RC4, CBC 등) 제거됨
- 0-RTT 재접속 지원하지만 리플레이 공격 가능성 있어 사용 시 주의","IT"
"인증서 만료일 커맨드로 바로 확인하는 법?","```
openssl x509 -enddate -noout -in cert.pem
```
- 원격 서버 것도 s_client로 받아서 파이프 연결하면 바로 확인 가능
- 만료 임박 알림은 모니터링에 등록해두는 게 안전","IT"
"OSPF neighbor가 계속 DOWN/INIT 상태에서 안 올라오는데 뭐부터 봐야해?","확인 순서:
1. 인터페이스 상태와 IP 서브넷 일치 여부
```
show ip ospf neighbor
show ip ospf interface
```
2. Area ID, 인증 방식/키 일치 여부
3. Hello/Dead 타임 설정 불일치
4. MTU 불일치 (DB 교환 단계에서 멈추는 전형적 증상)
5. 중간 방화벽/ACL에서 OSPF 멀티캐스트(224.0.0.5) 차단 여부
- MTU 미스매치는 neighbor가 EXSTART에서 멈추는 게 특징","IT"
"같은 IP인데 접속 때마다 다른 장비로 붙는 것 같은데 ARP 문제인지 어떻게 확인해?","확인 순서:
1. 해당 IP의 ARP 응답이 매번 다른 MAC으로 오는지 확인
```
arp -a | grep 192.168.1.10
```
2. 중복 IP 할당(DHCP static + 수동 할당 충돌) 여부 확인
3. VRRP/HSRP 가상 IP인 경우 정상 동작(활성 노드 변경)인지 구분
4. 스위치 mac address-table에서 해당 MAC이 여러 포트에 학습되는지 확인
- gratuitous ARP 스푸핑 의심되면 포트 보안이나 DAI(Dynamic ARP Inspection) 적용 검토","IT"
"특정 구간에서만 큰 패킷이 안 나가는 것 같은데 MTU 문제인지 어떻게 확인해?","확인 순서:
1. DF 비트 설정하고 크기 늘려가며 ping 테스트
```
ping -M do -s 1472 target_ip
```
2. 응답 없으면 크기 줄여가며 임계값 찾기
3. 터널 구간(VPN, GRE) 있으면 오버헤드 고려해서 MTU 재계산
4. 중간 장비에서 ICMP fragmentation needed 차단 여부 확인
- PMTUD 차단된 환경이면 큰 패킷만 조용히 드랍돼서 원인 찾기 어려움","IT"
"특정 내부 IP가 NAT 되어 나가는데도 외부에서 접속 응답이 안 오는데 뭘 확인해야해?","확인 순서:
1. NAT 매핑 테이블에서 실제 세션 생성됐는지 확인
```
show nat rule detail | include 10.0.0.5
show session all | include 10.0.0.5
```
2. static NAT vs dynamic pool 설정 꼬였는지 확인
3. 반대 방향(inbound) 허용 정책 별도로 있는지 확인
4. ISP 구간에서 해당 외부 IP 라우팅 안 되고 있는지 확인
- NAT은 됐는데 리턴 트래픽 라우팅 안 되는 케이스가 의외로 많음","IT"
"스위치에서 특정 포트 트래픽을 분석용으로 미러링하려면?","```
monitor session 1 source interface gi1/0/5
monitor session 1 destination interface gi1/0/10
```
- destination 포트는 일반 트래픽 용도로 같이 못 씀
- 미러링 대역폭이 destination 포트 용량 넘으면 드랍 발생","IT"
"BGP 피어가 계속 flapping 하는데 원인 후보가 뭐가 있을까?","확인 순서:
1. 로그에서 flap 원인 메시지 확인 (hold timer expired인지, reset인지)
```
show ip bgp neighbor x.x.x.x
```
2. 물리 회선 불안정 여부 (interface error/drop 카운터 확인)
3. Hold timer/Keepalive 값 양쪽 불일치
4. 최대 prefix 제한 초과로 세션 강제 종료되는 경우
5. MTU나 TCP MSS 문제로 대량 업데이트 시 세션 끊기는 경우
- 회선은 멀쩡한데 keepalive 처리 지연으로 flap 나는 경우도 있어서 CPU 부하도 같이 체크","IT"
"만료 임박한 SSL 인증서 갱신할 때 순서가 어떻게 돼?","- 기존 개인키 재사용 여부 결정 후 CSR 생성
```
openssl req -new -key server.key -out server.csr
```
- CA에 CSR 제출 후 발급받은 인증서로 교체
- 교체 후 서비스 재시작하고 체인 검증까지 확인","IT"
"DNS 레코드 바꿨는데 일부 지역에서만 반영이 안 되는데 왜 그래?","확인 순서:
1. TTL 값 확인, 이전 TTL이 길면 캐시 만료까지 대기 필요
```
dig example.com A +noall +answer
```
2. 로컬 리졸버/ISP DNS 캐시 여부 (외부 공용 DNS로 재조회해서 비교)
3. Secondary 네임서버로 zone transfer 제대로 됐는지 확인
4. Anycast/GSLB 구성이면 특정 리전만 반영 지연될 수 있음
- 각 네임서버에 직접 @옵션으로 질의해서 비교하는 게 제일 빠른 확인 방법","IT"
"스위치 포트 채널(LACP) 묶인 상태 확인하려면?","```
show etherchannel summary
```
- 각 포트 상태가 P(bundled)인지 확인
- I나 D 상태면 협상 실패한 것이므로 상대 장비 설정도 같이 확인","IT"
"원격 사용자 VPN 클라이언트 인증이 계속 실패하는데 확인 순서가 어떻게 돼?","확인 순서:
1. 인증서 기반이면 클라이언트 인증서 유효기간/체인 확인
2. AD/RADIUS 연동이면 서버 로그에서 reject 사유 확인
3. 그룹 정책(허용된 사용자 그룹) 매핑 확인
4. 클라이언트 시간 동기화 어긋나서 토큰/인증서 검증 실패하는 경우
- 계정 잠금 정책 때문에 반복 실패 시 자동 lock 걸리는 경우도 흔함","IT"
"tcpdump로 SYN flood 의심 상황인지 어떻게 확인해?","확인 순서:
1. SYN만 캡처해서 특정 목적지로 몰리는지 확인
```
tcpdump -i eth0 'tcp[tcpflags] & tcp-syn != 0 and tcp[tcpflags] & tcp-ack == 0'
```
2. 출발지 IP 분산도 확인 (분산되면 스푸핑 의심)
3. 서버 SYN backlog 큐 상태 확인
4. 방화벽/IPS에서 SYN cookie 설정 여부 확인
- 정상 트래픽 급증과 구분하려면 SYN 대비 완료된 handshake(ACK) 비율을 같이 봐야함","IT"
"서버가 어떤 cipher suite 지원하는지 확인하는 법?","```
nmap --script ssl-enc-ciphers -p 443 host
```
- openssl s_client로도 개별 cipher 지정해서 연결 테스트 가능
- 취약한 cipher(RC4, 3DES 등) 남아있으면 점검 대상으로 표시","IT"
"Nginx 리버스 프록시에서 502 Bad Gateway 뜨는데 원인이 뭘까?","확인 순서:
1. 백엔드 서버 프로세스 살아있는지, 포트 리스닝 확인
2. nginx error.log에서 upstream 관련 에러 메시지 확인
```
tail -f /var/log/nginx/error.log
```
3. 백엔드 응답 타임아웃 설정이 너무 짧은지 확인
4. upstream 헤더 크기가 proxy_buffer 설정보다 큰 경우
- keepalive 연결이 백엔드에서 갑자기 끊긴 경우도 502로 나타남, upstream keepalive 설정 확인 필요","IT"
"DNS round robin이랑 GSLB 차이가 뭐야?","- round robin은 여러 IP를 순서대로 응답만 해줄 뿐 서버 상태는 모름
- GSLB는 헬스체크 기반으로 살아있는 서버/가까운 리전으로 응답 조정
- 장애 서버 자동 제외가 필요하면 GSLB 써야함","IT"
"스위치 포트가 err-disabled 상태로 막혔는데 어떻게 풀어?","```
shutdown
no shutdown
```
- 반복적으로 발생하면 원인(포트 보안 위반, BPDU guard 등) 먼저 확인
- errdisable recovery 기능 켜두면 자동 복구 시간 설정 가능","IT"
"IPSec VPN이랑 SSL VPN 차이가 뭐야?","- IPSec은 네트워크 계층에서 전체 트래픽 암호화, 클라이언트 설정 필요
- SSL VPN은 브라우저/클라이언트로 특정 애플리케이션 접근 위주, 접근성 좋음
- 사이트간 상시 연결은 IPSec, 재택 개별 접속은 SSL VPN이 일반적","IT"
"특정 트래픽이 방화벽에서 왜 차단됐는지 로그에서 원인을 못 찾겠는데 어떻게 접근해야해?","확인 순서:
1. 소스/목적지 IP, 포트로 로그 필터링
```
show log traffic | match "10.0.0.5"
```
2. 매치된 정책 이름 확인 후 해당 정책 조건 재검토
3. 세션 로그가 아예 없으면 라우팅 단계에서 이미 드랍된 것일 수 있음
4. 인터페이스 zone 설정 오류로 트래픽이 엉뚱한 정책 zone 타는지 확인
- 로그에 아예 안 잡히면 방화벽 이전 단계(스위치/라우팅) 문제일 가능성부터 배제","IT"
"L7 LB에서 세션 유지(sticky session) 어떻게 설정해?","- 쿠키 기반 또는 소스 IP 기반 persistence 옵션 설정
- 쿠키 기반이 서버 재시작/스케일링에도 더 안정적
- 세션 정보를 서버 로컬에만 두면 sticky 끊겼을 때 로그아웃 발생하니 세션 스토어 분리 고려","IT"
"앱에서 인증서 갱신 후 연결이 안 되는데 certificate pinning 때문일 수도 있대, 어떻게 확인해?","확인 순서:
1. 앱이 특정 인증서/공개키를 pinning 하고 있는지 개발팀 확인
2. 서버 인증서를 pinning된 값과 비교 (지문/공개키 해시)
```
openssl x509 -noout -pubkey -in newcert.pem | openssl pkey -pubin -outform der | openssl dgst -sha256
```
3. Intermediate 인증서까지 바뀐 경우 pinning 대상 범위 확인
- pinning 걸린 앱은 서버 인증서만 바꾸면 무조건 실패하니 앱 업데이트가 선행돼야 함","IT"
"트렁크 링크에서 특정 VLAN 트래픽이 이상하게 새는데 원인이 뭘까?","확인 순서:
1. 양쪽 스위치 native vlan 설정 일치 여부 확인
```
show interfaces trunk
```
2. native vlan mismatch 관련 CDP/로그 경고 확인
3. 802.1Q 태깅 안 된 트래픽이 다른 native vlan으로 넘어가는지 확인
- native vlan 불일치는 보안 문제로도 이어질 수 있어서(VLAN hopping) 우선순위 높게 봐야함","IT"
"traceroute 결과에서 특정 홉에 * * * 뜨는 건 뭘 의미해?","- 해당 홉에서 응답 없음, ICMP time-exceeded 차단하는 장비인 경우 많음
- 이후 홉이 정상 응답하면 실제 장애는 아닐 가능성 높음
- 마지막 홉까지 계속 실패하면 그 구간에서 실제 단절 의심","IT"
"DNSSEC 적용한 도메인이 일부 리졸버에서 조회 실패하는데 원인이 뭘까?","확인 순서:
1. DNSSEC 체인 검증 도구로 서명 유효성 확인
```
dig +dnssec example.com
```
2. DS 레코드가 상위 도메인에 정확히 등록됐는지 확인
3. 키 롤오버 중이면 구 서명/신 서명 겹치는 기간(TTL) 고려했는지 확인
4. 서버 시간 오차로 서명 유효기간 벗어난 경우
- 리졸버마다 DNSSEC 검증 강도가 달라서 특정 리졸버에서만 실패하는 게 정상적인 케이스도 있음","IT"
"Nginx에서 SSL termination 설정할 때 최소한 뭘 넣어야해?","```
listen 443 ssl;
ssl_certificate /etc/nginx/cert.pem;
ssl_certificate_key /etc/nginx/key.pem;
```
- 인증서 파일에 체인까지 포함(cert+intermediate)했는지 확인
- ssl_protocols에서 TLS 1.0/1.1 제외 권장","IT"
"내부망에서 외부 도메인으로 접속하면 안 되는데 외부에서는 잘 되는 상황, 원인이 뭘까?","확인 순서:
1. 내부에서 외부 IP로 나갔다가 자기 자신에게 돌아오는 hairpin NAT 지원 여부 확인
2. 방화벽에 hairpin NAT 정책 별도로 추가돼 있는지 확인
3. 내부 DNS가 외부 IP 그대로 응답하는지, split-DNS로 내부 IP 응답하게 바꿔야 하는지 확인
- 근본적으로는 split-DNS 구성이 hairpin NAT보다 안정적인 해결책","IT"
"브라우저에서 인증서 이름 불일치(SAN mismatch) 에러 뜨는데 원인이 뭐야?","- 접속한 도메인이 인증서의 CN/SAN 목록에 포함 안 된 경우
- 로드밸런서 뒤에서 여러 도메인 서비스할 때 SNI 라우팅이 잘못돼서 다른 인증서 나가는 경우도 흔함
- 인증서 재발급 시 SAN 목록에 필요한 도메인 전부 포함했는지 확인","IT"
"Oracle에서 테이블스페이스 사용률 확인하는 쿼리 알려줘","```sql
SELECT tablespace_name,
       round(used_space*8/1024,2) used_mb,
       round(tablespace_size*8/1024,2) total_mb,
       round(used_percent,2) pct
FROM dba_tablespace_usage_metrics;
```
- used_percent 90% 넘으면 알람 걸어두는 게 좋음
- autoextend 켜져 있어도 디스크 자체가 꽉차면 소용없음, df -h도 같이 확인","IT"
"ORA-01555 스냅샷 too old 에러 뜨는데 원인이 뭐야","확인 순서
1. undo_retention 파라미터 값 확인, 너무 짧으면 발생
2. undo tablespace 크기 부족한지 dba_data_files로 확인
3. 장시간 실행되는 배치/리포트 쿼리가 있는지 확인 (긴 트랜잭션이 undo 재사용을 막음)
4. fetch across commit 패턴(커밋 자주 하면서 같은 커서 유지) 코드 있는지 확인
- 놓치기 쉬운 포인트: undo tablespace guarantee retention 옵션 꺼져있으면 공간 부족 시 undo가 덮어써짐","IT"
"Oracle에서 특정 세션이 잡고 있는 락 확인하려면","```sql
SELECT s.sid, s.serial#, s.username, o.object_name, l.locked_mode
FROM v$locked_object l, dba_objects o, v$session s
WHERE l.object_id = o.object_id
AND l.session_id = s.sid;
```
- blocking session은 v$session.blocking_session 컬럼으로 바로 확인 가능","IT"
"어제까지 잘 돌던 쿼리 실행계획이 갑자기 바뀌었어, 왜 이런 거야","확인 순서
1. 옵티마이저 통계 최근 수집 시점 확인 (dba_tab_statistics.last_analyzed)
2. bind peeking 이슈인지 확인 - 바인드 값에 따라 카디널리티 추정이 달라짐
3. 히스토그램 유무 확인, 컬럼 데이터 분포 치우쳐 있으면 통계 재수집 필요
4. SPM(SQL Plan Baseline) 적용 여부 확인
- 놓치기 쉬운 포인트: 파티션 테이블이면 파티션별 통계 따로 확인해야 함","IT"
"Oracle 아카이브 로그 오래된 것 지우고 싶은데 방법","```sql
RMAN> DELETE ARCHIVELOG ALL COMPLETED BEFORE 'SYSDATE-3';
```
- rm으로 직접 지우면 컨트롤파일 정보랑 안 맞아서 나중에 crosscheck 필요해짐
- 삭제 전엔 백업 완료된 것만 지워지는지 REPORT OBSOLETE로 먼저 확인","IT"
"RAC 환경에서 노드 간 인터커넥트 지연 때문에 성능 저하 의심되는데 어떻게 확인해","확인 순서
1. gv$cluster_interconnects로 인터커넥트 사용 NIC 확인
2. gc cr/current block busy 대기 이벤트 비중 AWR/ASH로 확인
3. os 레벨 netstat/ifconfig로 패킷 드랍, 재전송률 확인
4. private network 대역폭 병목인지 (public network랑 분리 안 된 경우 흔함)
- 놓치기 쉬운 포인트: 인터커넥트 스위치가 이중화 안 돼있으면 SPOF, 케이블 상태도 물리적으로 점검","IT"
"Oracle AWR 리포트 뽑는 방법 알려줘","```sql
@$ORACLE_HOME/rdbms/admin/awrrpt.sql
```
- 시작/종료 snap id 입력하면 됨
- awrrpti.sql 쓰면 특정 인스턴스만 뽑을 수 있음 (RAC일 때 유용)","IT"
"ORA-00257 archiver error 뜨면서 DB가 멈췄어","확인 순서
1. archive log destination 디스크 용량 확인 (df -h)
2. 공간 부족이면 백업 완료된 아카이브 로그부터 삭제 또는 다른 위치로 이동
3. FRA(flash recovery area) 사용 중이면 db_recovery_file_dest_size 늘리기
4. 삭제 후 alter system archive log current로 즉시 반영 확인
- 놓치기 쉬운 포인트: 공간 확보해도 DB는 자동으로 안 풀릴 때 있음, alter system 명령으로 강제 트리거 필요할 수 있음","IT"
"인덱스 리빌드는 언제 해줘야 해","- dba_indexes.blevel이 4 이상으로 계속 올라가면 검토
- 대량 delete 이후 leaf node 낭비 심할 때
- 무조건 정기적으로 하는 건 비추, 실제 단편화 확인하고 판단","IT"
"RMAN 백업이 계속 실패하는데 뭐부터 봐야 해","확인 순서
1. rman log에서 정확한 ORA 에러 코드 확인
2. 대상 디스크/테이프 용량 확인
3. controlfile autobackup 경로 접근 권한 확인
4. 이전 백업 세트가 expired 상태로 남아있는지 crosscheck backup으로 확인
- 놓치기 쉬운 포인트: 병렬 채널 수(parallelism) 과다 설정 시 I/O 경합으로 타임아웃 나기도 함","IT"
"Tibero에서 현재 접속 세션 확인하는 커맨드","```sql
SELECT sid, uid, status, program FROM v$session;
```
- status가 ACTIVE인데 오래 걸리는 세션은 v$sql_text로 실행 쿼리 같이 확인","IT"
"Tibero 인스턴스가 비정상 종료됐는데 복구 절차가 어떻게 돼","확인 순서
1. tbdown 로그(tbsvr trace)에서 종료 원인 확인 - abort인지 crash인지
2. tbboot로 재기동 시도, mount 단계에서 멈추면 컨트롤파일 상태 확인
3. crash recovery는 redo 로그로 자동 롤포워드 되는지 alert 로그 확인
4. 미디어 손상 의심되면 RMAN 대응 백업으로 복구
- 놓치기 쉬운 포인트: 강제 종료(kill -9) 이력 있으면 데이터파일 fuzzy 여부부터 확인해야 함","IT"
"Tibero 아카이브 모드 켜져 있는지 확인하려면","```sql
SELECT log_mode FROM v$database;
```
- ARCHIVELOG면 활성화 상태, NOARCHIVELOG면 비활성 상태","IT"
"Tibero에서 락 경합 발생 중인지 확인하는 방법","확인 순서
1. v$lock으로 lock_type, lmode, request 확인해서 대기 세션 파악
2. blocking 세션의 sid로 v$session 조인해서 실행 중인 SQL 확인
3. 장시간 잡고 있는 트랜잭션이면 커밋/롤백 안 된 애플리케이션 로직 의심
4. 필요시 alter system kill session으로 강제 종료
- 놓치기 쉬운 포인트: 배치 스케줄 겹칠 때 자주 발생, 크론 시간대 확인 필수","IT"
"Tibero 테이블스페이스 자동 확장 설정하는 법","```sql
ALTER TABLESPACE ts_data
ADD DATAFILE '/data/ts_data02.dbf' SIZE 1G
AUTOEXTEND ON NEXT 100M MAXSIZE 10G;
```
- MAXSIZE UNLIMITED로 두면 디스크 풀로 장애날 수 있으니 상한 꼭 지정","IT"
"PostgreSQL 슬로우쿼리 로그 남기려면 어떻게 설정해","```conf
log_min_duration_statement = 1000
```
- postgresql.conf에서 설정, 단위는 ms
- 1000이면 1초 넘는 쿼리만 로그에 남음","IT"
"PostgreSQL에서 쿼리가 락 대기로 멈춰있는데 어떻게 확인해","확인 순서
1. pg_locks와 pg_stat_activity 조인해서 대기 프로세스와 blocking pid 확인
```sql
SELECT blocked_locks.pid AS blocked_pid,
       blocking_locks.pid AS blocking_pid
FROM pg_catalog.pg_locks blocked_locks
JOIN pg_catalog.pg_locks blocking_locks
  ON blocking_locks.locktype = blocked_locks.locktype
 AND blocking_locks.database IS NOT DISTINCT FROM blocked_locks.database
 AND blocking_locks.relation IS NOT DISTINCT FROM blocked_locks.relation
 AND blocking_locks.pid != blocked_locks.pid
WHERE NOT blocked_locks.granted;
```
2. blocking_pid의 쿼리 내용 pg_stat_activity.query로 확인
3. 필요시 pg_terminate_backend(pid)로 강제 종료
- 놓치기 쉬운 포인트: idle in transaction 상태로 오래 물고 있는 세션이 원인인 경우가 제일 흔함","IT"
"PostgreSQL 테이블이 vacuum이 안 돌아서 bloat 심한 것 같은데 뭐부터 확인해","확인 순서
1. pg_stat_user_tables.n_dead_tup으로 데드튜플 수 확인
2. autovacuum 설정값 autovacuum_vacuum_scale_factor 확인, 너무 크면 안 돌음
3. 장시간 open 트랜잭션 있는지 확인 (vacuum이 오래된 트랜잭션 때문에 못 지움)
4. 급하면 수동으로 VACUUM (ANALYZE) 테이블명 실행
- 놓치기 쉬운 포인트: replication slot이 살아있는데 안 쓰이면 WAL도 안 지워지고 vacuum도 막힘","IT"
"PostgreSQL replication lag 확인하는 쿼리","```sql
SELECT client_addr, state,
       pg_wal_lsn_diff(sent_lsn, replay_lsn) AS lag_bytes
FROM pg_stat_replication;
```
- lag_bytes 계속 늘어나면 스탠바이 서버 I/O나 네트워크 병목 의심","IT"
"PostgreSQL WAL 디렉토리 용량이 계속 차오르는데 원인이 뭘까","확인 순서
1. pg_stat_replication에서 replication slot이 있는지, lag 심한 slot 있는지 확인
2. 사용 안 하는 slot은 pg_drop_replication_slot으로 정리
3. archive_command 설정된 경우 아카이브 스크립트가 실패해서 WAL이 안 지워지는지 확인 (archiver 로그 확인)
4. checkpoint 주기가 너무 길게 잡혀있는지 확인 (max_wal_size, checkpoint_timeout)
- 놓치기 쉬운 포인트: archive_command 스크립트 리턴코드가 0이 아니면 계속 쌓임, 조용히 실패하는 경우 많음","IT"
"PostgreSQL 실행계획 확인하는 방법","```sql
EXPLAIN (ANALYZE, BUFFERS) SELECT * FROM orders WHERE status = 'PAID';
```
- ANALYZE 붙이면 실제 실행해서 소요시간까지 나옴, 운영 DB에서는 조심해서 써야 함","IT"
"PostgreSQL에서 too many clients already 에러가 떠","확인 순서
1. max_connections 설정값과 현재 pg_stat_activity 카운트 비교
2. 커넥션풀(pgbouncer 등) 설정이 max_connections보다 큰지 확인
3. idle 커넥션이 많으면 애플리케이션 커넥션풀 반환 로직 점검
4. 급하면 max_connections 늘리기 전에 shared_buffers 등 메모리 파라미터도 같이 재계산해야 함
- 놓치기 쉬운 포인트: max_connections 늘리면 그만큼 메모리 더 잡아먹으니 서버 메모리 한도 먼저 확인","IT"
"PostgreSQL 인덱스가 실제로 쓰이고 있는지 확인하는 법","```sql
SELECT indexrelname, idx_scan FROM pg_stat_user_indexes
WHERE relname = 'orders';
```
- idx_scan이 0에 가까우면 안 쓰이는 인덱스, 삭제 검토 대상","IT"
"PostgreSQL streaming replication 구성할 때 기본적으로 설정해야 하는 파라미터 뭐가 있어","- primary: wal_level = replica, max_wal_senders 여유있게 설정
- primary: archive_mode on (필요시)
- standby: primary_conninfo에 접속 정보, standby.signal 파일 생성
- pg_hba.conf에 replication 계정 접속 허용 추가","IT"
"PostgreSQL autovacuum이 너무 자주 돌아서 부하 되는데 튜닝 어떻게 해","확인 순서
1. autovacuum_vacuum_cost_delay 값 확인, 너무 작으면 I/O 부하 큼
2. 테이블별로 개별 설정 가능 (ALTER TABLE ... SET autovacuum_vacuum_scale_factor)
3. 큰 테이블은 scale_factor 낮추고 threshold는 절대값으로 별도 설정
4. autovacuum_max_workers 늘려서 병렬로 짧게 끝내는 것도 방법
- 놓치기 쉬운 포인트: 무조건 늦추면 dead tuple 쌓여서 오히려 나중에 더 큰 부하로 돌아옴","IT"
"MySQL 슬로우쿼리 로그 켜는 방법","```sql
SET GLOBAL slow_query_log = 'ON';
SET GLOBAL long_query_time = 1;
```
- long_query_time 단위는 초, 1이면 1초 넘는 쿼리 기록
- 로그 파일 경로는 slow_query_log_file 변수로 확인","IT"
"MySQL에서 락 때문에 쿼리가 멈춰있는데 확인 방법","확인 순서
1. performance_schema.data_lock_waits로 대기 관계 확인 (5.7 이상)
2. SHOW ENGINE INNODB STATUS로 TRANSACTIONS 섹션에서 락 상태 확인
3. blocking 트랜잭션의 트랜잭션 시작 시각 확인해서 오래 걸린 배치인지 확인
4. 필요시 KILL <thread_id>로 종료
- 놓치기 쉬운 포인트: auto-commit 꺼놓고 커밋 안 하는 애플리케이션 코드가 원인인 경우 많음","IT"
"MySQL replication 지연 확인하려면","```sql
SHOW REPLICA STATUS\G
```
- Seconds_Behind_Source 값 확인 (구버전은 Seconds_Behind_Master)
- 계속 늘어나면 슬레이브 I/O 스레드나 SQL 스레드 상태 같이 확인","IT"
"MySQL InnoDB 버퍼풀 사이즈 확인하고 바꾸는 법","```sql
SHOW VARIABLES LIKE 'innodb_buffer_pool_size';
SET GLOBAL innodb_buffer_pool_size = 8589934592;
```
- 물리 메모리의 60~70% 정도가 일반적인 권장 비율
- 온라인 변경 가능하지만 재조정 중 순간적으로 성능 영향 있을 수 있음","IT"
"MySQL에서 데드락이 자주 발생하는데 원인 파악 방법","확인 순서
1. SHOW ENGINE INNODB STATUS의 LATEST DETECTED DEADLOCK 섹션 확인
2. 어떤 쿼리끼리 서로 다른 순서로 락을 잡았는지 확인
3. 인덱스 없어서 풀스캔하며 불필요하게 많은 로우 락 잡는지 확인
4. 트랜잭션 내 테이블 접근 순서를 애플리케이션 코드 레벨에서 통일시켜야 함
- 놓치기 쉬운 포인트: gap lock 때문에 발생하는 경우 많음, isolation level을 READ COMMITTED로 낮추면 완화되기도 함","IT"
"MySQL binlog 용량이 너무 커지는데 관리 방법","확인 순서
1. expire_logs_days(구버전) 또는 binlog_expire_logs_seconds 설정값 확인
2. 설정이 너무 길게 잡혀있으면 짧게 조정
3. 복제 슬레이브가 아직 안 읽은 binlog는 지우면 복제 깨지니 주의
4. 수동 정리는 PURGE BINARY LOGS BEFORE 사용
- 놓치기 쉬운 포인트: 슬레이브 지연 심할 때 binlog 강제로 지우면 복제 자체가 끊어짐","IT"
"MySQL 실행계획 보는 방법","```sql
EXPLAIN SELECT * FROM orders WHERE user_id = 100;
```
- type이 ALL이면 풀스캔, index/range/ref 순으로 효율적
- key 컬럼이 NULL이면 인덱스 안 탄 것","IT"
"MySQL 복제가 갑자기 끊겼는데 복구 어떻게 해","확인 순서
1. SHOW REPLICA STATUS로 Last_Error, Last_SQL_Error 확인
2. 중복키/데이터 불일치 에러면 해당 트랜잭션 skip 여부 판단 (SET GLOBAL sql_slave_skip_counter)
3. 근본 원인 안 고치고 skip만 반복하면 데이터 정합성 깨지니 pt-table-checksum 같은 걸로 검증 필요
4. 심하면 마스터에서 다시 풀백업 받아서 재구성
- 놓치기 쉬운 포인트: GTID 기반 복제면 skip 방식이 다름, gtid_next 세팅해서 빈 트랜잭션 주입해야 함","IT"
"MySQL 테이블 단편화 확인하는 법","```sql
SELECT table_name, data_free FROM information_schema.tables
WHERE table_schema = 'mydb';
```
- data_free 값 크면 OPTIMIZE TABLE로 정리 (InnoDB는 내부적으로 재생성 방식)","IT"
"MySQL too many connections 에러 뜨는데","확인 순서
1. SHOW VARIABLES LIKE 'max_connections'와 현재 접속 수(SHOW STATUS LIKE 'Threads_connected') 비교
2. 커넥션풀 설정이 max_connections 넘게 잡혀있는지 애플리케이션 쪽 확인
3. wait_timeout 너무 길어서 유휴 커넥션이 안 끊기는지 확인
4. 임시로 max_connections 늘릴 땐 open_files_limit도 같이 확인해야 함
- 놓치기 쉬운 포인트: 커넥션 늘리기 전에 실제로 필요한 건지, 커넥션 누수(leak) 코드부터 의심해봐야 함","IT"
"백업 전략에서 풀백업이랑 증분백업 차이가 뭐야","- 풀백업: 전체 데이터 통째로, 복구 빠르지만 용량/시간 많이 듦
- 증분백업: 이전 백업 이후 변경분만, 용량 작지만 복구 시 여러 백업 순서대로 적용해야 함
- 보통 주 1회 풀 + 매일 증분 조합으로 운영","IT"
"DB 서버 CPU가 갑자기 급증했는데 확인 순서 알려줘","확인 순서
1. top/ps로 어떤 프로세스가 CPU 먹는지 확인 (DB 프로세스인지 다른 프로세스인지부터)
2. DB 프로세스면 현재 실행 중인 세션 목록에서 CPU/실행시간 긴 세션 확인
3. 특정 쿼리가 원인이면 실행계획 급변 여부 확인 (통계정보 최신인지)
4. 배치/크론 작업 겹침, 락 대기로 인한 스핀락 등도 확인
- 놓치기 쉬운 포인트: 통계 자동 수집 작업 자체가 CPU 잡아먹는 경우도 있음, 수집 스케줄 확인 필요","IT"
"Oracle undo tablespace 부족하다고 나오는데 어떻게 해결해","확인 순서
1. dba_free_space로 undo tablespace 여유 공간 확인
2. 장시간 실행되는 대량 DML 트랜잭션 있는지 v$transaction으로 확인
3. undo_retention 값이 지나치게 크게 잡혀있는지 확인
4. 임시 조치로 undo 데이터파일 추가, 근본적으로는 배치 커밋 주기 조정
- 놓치기 쉬운 포인트: guarantee retention 옵션 켜져 있으면 공간 부족 시 신규 트랜잭션 자체가 막힘","IT"
"PostgreSQL pg_dump랑 pg_basebackup 차이가 뭐야","- pg_dump: 논리 백업, SQL/커스텀 포맷으로 특정 DB/테이블 단위 백업 가능
- pg_basebackup: 물리 백업, 클러스터 전체를 바이너리 그대로 복사, PITR 구성 기반
- 대용량이면 pg_basebackup이 빠르고, 부분 복구/버전 다른 DB로 이전할 땐 pg_dump가 유리","IT"
