"질의","응답","카테고리"
"Tibero 테이블스페이스 자동 확장 설정하는 법","```sql
ALTER TABLESPACE ts_data
ADD DATAFILE '/data/ts_data02.dbf' SIZE 1G
AUTOEXTEND ON NEXT 100M MAXSIZE 10G;
```
- MAXSIZE UNLIMITED로 두면 디스크 풀로 장애날 수 있으니 상한 꼭 지정","IT"
"PostgreSQL 슬로우쿼리 로그 남기려면 어떻게 설정해","```conf
log_min_duration_statement = 1000
```
- postgresql.conf에서 설정, 단위는 ms
- 1000이면 1초 넘는 쿼리만 로그에 남음","IT"
"PostgreSQL에서 쿼리가 락 대기로 멈춰있는데 어떻게 확인해","확인 순서
1. pg_locks와 pg_stat_activity 조인해서 대기 프로세스와 blocking pid 확인
```sql
SELECT blocked_locks.pid AS blocked_pid,
       blocking_locks.pid AS blocking_pid
FROM pg_catalog.pg_locks blocked_locks
JOIN pg_catalog.pg_locks blocking_locks
  ON blocking_locks.locktype = blocked_locks.locktype
 AND blocking_locks.database IS NOT DISTINCT FROM blocked_locks.database
 AND blocking_locks.relation IS NOT DISTINCT FROM blocked_locks.relation
 AND blocking_locks.pid != blocked_locks.pid
WHERE NOT blocked_locks.granted;
```
2. blocking_pid의 쿼리 내용 pg_stat_activity.query로 확인
3. 필요시 pg_terminate_backend(pid)로 강제 종료
- 놓치기 쉬운 포인트: idle in transaction 상태로 오래 물고 있는 세션이 원인인 경우가 제일 흔함","IT"
"PostgreSQL 테이블이 vacuum이 안 돌아서 bloat 심한 것 같은데 뭐부터 확인해","확인 순서
1. pg_stat_user_tables.n_dead_tup으로 데드튜플 수 확인
2. autovacuum 설정값 autovacuum_vacuum_scale_factor 확인, 너무 크면 안 돌음
3. 장시간 open 트랜잭션 있는지 확인 (vacuum이 오래된 트랜잭션 때문에 못 지움)
4. 급하면 수동으로 VACUUM (ANALYZE) 테이블명 실행
- 놓치기 쉬운 포인트: replication slot이 살아있는데 안 쓰이면 WAL도 안 지워지고 vacuum도 막힘","IT"
"PostgreSQL replication lag 확인하는 쿼리","```sql
SELECT client_addr, state,
       pg_wal_lsn_diff(sent_lsn, replay_lsn) AS lag_bytes
FROM pg_stat_replication;
```
- lag_bytes 계속 늘어나면 스탠바이 서버 I/O나 네트워크 병목 의심","IT"
"PostgreSQL WAL 디렉토리 용량이 계속 차오르는데 원인이 뭘까","확인 순서
1. pg_stat_replication에서 replication slot이 있는지, lag 심한 slot 있는지 확인
2. 사용 안 하는 slot은 pg_drop_replication_slot으로 정리
3. archive_command 설정된 경우 아카이브 스크립트가 실패해서 WAL이 안 지워지는지 확인 (archiver 로그 확인)
4. checkpoint 주기가 너무 길게 잡혀있는지 확인 (max_wal_size, checkpoint_timeout)
- 놓치기 쉬운 포인트: archive_command 스크립트 리턴코드가 0이 아니면 계속 쌓임, 조용히 실패하는 경우 많음","IT"
"PostgreSQL 실행계획 확인하는 방법","```sql
EXPLAIN (ANALYZE, BUFFERS) SELECT * FROM orders WHERE status = 'PAID';
```
- ANALYZE 붙이면 실제 실행해서 소요시간까지 나옴, 운영 DB에서는 조심해서 써야 함","IT"
"PostgreSQL에서 too many clients already 에러가 떠","확인 순서
1. max_connections 설정값과 현재 pg_stat_activity 카운트 비교
2. 커넥션풀(pgbouncer 등) 설정이 max_connections보다 큰지 확인
3. idle 커넥션이 많으면 애플리케이션 커넥션풀 반환 로직 점검
4. 급하면 max_connections 늘리기 전에 shared_buffers 등 메모리 파라미터도 같이 재계산해야 함
- 놓치기 쉬운 포인트: max_connections 늘리면 그만큼 메모리 더 잡아먹으니 서버 메모리 한도 먼저 확인","IT"
"PostgreSQL 인덱스가 실제로 쓰이고 있는지 확인하는 법","```sql
SELECT indexrelname, idx_scan FROM pg_stat_user_indexes
WHERE relname = 'orders';
```
- idx_scan이 0에 가까우면 안 쓰이는 인덱스, 삭제 검토 대상","IT"
"PostgreSQL streaming replication 구성할 때 기본적으로 설정해야 하는 파라미터 뭐가 있어","- primary: wal_level = replica, max_wal_senders 여유있게 설정
- primary: archive_mode on (필요시)
- standby: primary_conninfo에 접속 정보, standby.signal 파일 생성
- pg_hba.conf에 replication 계정 접속 허용 추가","IT"
"도커 컨테이너 로그 확인하는 명령어 뭐야?","```
docker logs <container_id>
```
- 실시간으로 보려면 -f 옵션
- 최근 N줄만 보려면 --tail 100","IT"
"도커 이미지 레이어 캐시가 뭐야?","- 각 Dockerfile 명령어(RUN, COPY 등)마다 레이어 생성되고 캐시됨
- 이전 레이어랑 내용 같으면 재사용, 다르면 그 이후 전부 재빌드
- 자주 바뀌는 COPY는 아래쪽에 둬야 캐시 효율 좋아짐","IT"
"kubectl로 파드 상태 확인하는 명령어?","```
kubectl get pods -n <namespace>
kubectl describe pod <pod_name> -n <namespace>
```
- describe로 Events 항목 보면 원인 나옴","IT"
"Deployment랑 ReplicaSet 차이가 뭐야?","- ReplicaSet: 지정한 개수만큼 Pod 유지시켜주는 컨트롤러
- Deployment: ReplicaSet을 관리하면서 롤링 업데이트, 롤백 기능까지 제공
- 실무에선 ReplicaSet 직접 안 만들고 Deployment로 관리함","IT"
"Helm chart랑 release 차이가 뭐야?","- chart: 배포할 리소스 템플릿 묶음(패키지)
- release: chart를 특정 클러스터에 실제로 설치한 인스턴스
- 같은 chart로 release 여러 개 만들 수 있음(namespace/이름 다르게)","IT"
"Jenkins pipeline job이랑 freestyle job 차이가 뭐야?","- freestyle: GUI로 빌드 스텝 설정, 단순 작업에 적합
- pipeline: Jenkinsfile(코드)로 빌드 과정 정의, 버전 관리 가능하고 복잡한 흐름 구성 쉬움
- 요즘은 대부분 pipeline(Jenkinsfile) 방식 씀","IT"
"GitLab CI에서 stage랑 job 차이가 뭐야?","- stage: build, test, deploy 같은 실행 단계 그룹
- job: 실제 실행되는 작업 단위, 특정 stage에 속함
- 같은 stage에 있는 job들은 병렬 실행됨","IT"
"도커 멀티스테이지 빌드는 왜 쓰는거야?","- 빌드용 이미지랑 실행용 이미지 분리해서 최종 이미지 용량 줄임
- 빌드 도구, 소스코드가 최종 이미지에 안 남음
- 보안(불필요 툴 제거)이랑 배포 속도에도 유리","IT"
"ConfigMap이랑 Secret 차이가 뭐야?","- ConfigMap: 평문 설정값 저장(환경변수, 설정파일)
- Secret: base64 인코딩 저장, 비밀번호/토큰 등 민감정보용
- base64는 암호화 아니니까 RBAC으로 접근 제어 따로 해야 함","IT"
"Prometheus랑 Grafana 역할 차이가 뭐야?","- Prometheus: 메트릭 수집/저장, 알림 규칙(Alertmanager 연동)
- Grafana: 수집된 메트릭을 시각화하는 대시보드 툴
- Prometheus 단독으로도 웹 UI 있지만 시각화는 Grafana가 훨씬 나음","IT"
"kubectl exec으로 컨테이너 접속하는 명령어?","```
kubectl exec -it <pod_name> -n <namespace> -- /bin/bash
```
- 컨테이너 여러 개면 -c <container_name>으로 지정","IT"
"도커 컨테이너 재시작 정책 옵션 뭐 있어?","- no: 재시작 안 함(기본값)
- on-failure: 비정상 종료시에만 재시작
- always: 항상 재시작
- unless-stopped: 수동으로 멈춘 경우 제외하고 항상 재시작","IT"
"쿠버네티스 네임스페이스는 왜 나눠 쓰는거야?","- 리소스 논리적 격리(팀별, 환경별)
- 리소스 쿼터, 네트워크 정책을 네임스페이스 단위로 적용 가능
- 이름 충돌 없이 같은 리소스명 여러 네임스페이스에서 사용 가능","IT"
"Helm values.yaml은 뭐하는 파일이야?","- chart 템플릿에 주입할 변수값 정의하는 파일
- --set이나 -f로 오버라이드 가능
- 환경별(dev/prod) values 파일 따로 관리하는 게 일반적","IT"
"GitLab CI runner 종류가 뭐가 있어?","- shared runner: 여러 프로젝트가 공용으로 쓰는 runner
- specific runner: 특정 프로젝트/그룹 전용 runner
- group runner: 그룹 내 프로젝트들이 공유
- 보안/자원 격리 필요하면 specific runner 씀","IT"
"ELK 스택 구성 요소가 뭐야?","- Elasticsearch: 로그 저장/검색 엔진
- Logstash: 로그 수집/가공(파이프라인)
- Kibana: 시각화 UI
- 최근엔 Logstash 대신 Filebeat 많이 씀(가벼움)","IT"
"쿠버네티스 Service 타입 종류 뭐 있어?","- ClusterIP: 클러스터 내부 통신용(기본값)
- NodePort: 노드 포트로 외부 노출
- LoadBalancer: 클라우드 LB 연동
- ExternalName: 외부 DNS 이름 매핑","IT"
"Jenkins agent(node)가 뭐야?","- 실제 빌드가 실행되는 서버/컨테이너
- master는 스케줄링만, 빌드는 agent에서 실행
- 라벨(label)로 특정 agent에 job 지정 가능","IT"
"도커 네트워크 종류 뭐 있어?","- bridge: 기본 네트워크, 컨테이너 간 통신
- host: 호스트 네트워크 그대로 사용
- none: 네트워크 없음
- overlay: 여러 호스트 걸친 스웜/클러스터 통신용","IT"
"liveness probe랑 readiness probe 차이가 뭐야?","- liveness: 컨테이너가 살아있는지 체크, 실패하면 재시작
- readiness: 트래픽 받을 준비 됐는지 체크, 실패하면 서비스에서 제외(재시작은 안 함)
- 둘 다 실패시 동작 다르니 헷갈리면 안 됨","IT"
"Pod가 CrashLoopBackOff 상태인데 뭐부터 봐야돼?","확인 순서:
1. kubectl describe pod <pod> 로 Events, Exit Code 확인
2. kubectl logs <pod> --previous 로 이전 컨테이너 로그 확인
3. Exit Code 1: 애플리케이션 에러 로그 확인
4. Exit Code 137: OOMKilled 여부, resources.limits 확인
5. liveness probe 설정이 너무 빡빡한지(initialDelaySeconds) 확인
- 놓치기 쉬운 포인트: configmap/secret 마운트 경로 오타로 앱이 못 뜨는 경우 많음","IT"
"도커 이미지 빌드가 너무 느린데 어떻게 최적화해?","확인 순서:
1. Dockerfile 레이어 순서 확인 - 자주 바뀌는 COPY는 아래로
2. .dockerignore로 불필요 파일(node_modules, .git) 제외
3. 멀티스테이지 빌드로 빌드 의존성 분리
4. BuildKit 캐시 마운트 사용 (--mount=type=cache)
5. base 이미지 alpine/slim으로 경량화
- 놓치기 쉬운 포인트: CI에서 캐시 레이어 안 남기고 매번 fresh clone하면 캐시 효과 없음","IT"
"HPA 설정했는데 스케일 아웃이 안 되는데 왜 그래?","확인 순서:
1. kubectl top pod 로 metrics-server 정상 동작하는지 확인
2. kubectl describe hpa <name> 로 current/target 메트릭 값 확인
3. Deployment에 resources.requests 설정 안 돼있으면 HPA가 CPU% 계산 못함
4. minReplicas/maxReplicas 값 확인
5. behavior(stabilizationWindowSeconds) 설정으로 스케일 지연되는 건 아닌지 확인
- 놓치기 쉬운 포인트: requests 안 걸어두면 utilization 계산 자체가 안 됨","IT"
"PVC가 Pending 상태에서 안 넘어가는데 뭐 확인해야돼?","확인 순서:
1. kubectl describe pvc <name> 로 Events 확인
2. StorageClass 존재 여부, 이름 오타 확인
3. 요청한 accessMode를 지원하는 PV/StorageClass인지 확인
4. 동적 프로비저닝이면 provisioner(CSI 드라이버) 파드 상태 확인
5. 용량이 노드/스토리지 백엔드 가용량 초과하는지 확인
- 놓치기 쉬운 포인트: ReadWriteMany 요청했는데 스토리지가 RWO만 지원하는 경우 많음","IT"
"오늘 하루 어땠어","그냥 그랬어 별일 없었어","DAILY"
"요즘 잘 지내","응 그럭저럭 지내고 있어","DAILY"
"뭐하고 있었어","그냥 누워서 폰 보고 있었어","DAILY"
"심심한데 뭐하지","산책이라도 나가봐","DAILY"
"오랜만이야 잘 지냈어","어 오랜만이네 나야 늘 똑같지 뭐","DAILY"
"주말에 뭐할 거야","딱히 계획 없고 그냥 쉬려고","DAILY"
"요즘 바빠","어 좀 정신없이 바쁘네","DAILY"
"오늘 기분 어때","나쁘지 않아 그냥 평범해","DAILY"
"오늘 뭐 재밌는 일 없었어","딱히 없었어 그냥 조용한 하루였어","DAILY"
"좋은 아침이야","어 오늘도 화이팅하자","DAILY"
"잘 자 내일 봐","어 너도 잘 자","DAILY"
"밥은 먹었어","어 방금 먹었어 너는","DAILY"
"요즘 어떻게 지내냐","그냥저냥 지내고 있어","DAILY"
"오늘따라 왜 이렇게 피곤하지","잠을 못 자서 그런가보다","DAILY"
"심심해 죽겠다","나도 딱히 할 거 없어서 그냥 누워있어","DAILY"
"나 오늘 완전 럭키했어","오 뭔데 부럽다","DAILY"
"오늘따라 기분이 좋네","좋은 일 있었나보네 부럽다","DAILY"
"그냥 네 생각나서 연락했어","어 고맙다 나도 잘 지내고 있어","DAILY"
"이번 주말 뭐 하고 지냈어","그냥 집에서 뒹굴거리다 끝났어","DAILY"
"오늘 컨디션 어때","나쁘지 않은데 살짝 나른하네","DAILY"
"오늘 날씨 어때","밖에 좀 흐리고 쌀쌀한 편이야","DAILY"
"비오는데 우산 챙겨야할까","어 챙기는 게 좋을 듯해","DAILY"
"요즘 너무 덥지 않아","어 완전 찜통이야","DAILY"
"오늘 미세먼지 심한가","하늘 보니 좀 뿌옇긴 하네","DAILY"
"눈 온다는데 진짜야","어 일기예보에서 그러더라","DAILY"
"요즘 일교차가 너무 심해","맞아 아침저녁으로 따뜻하게 입어야 해","DAILY"
"태풍 온다는데 괜찮을까","외출은 좀 자제하는 게 좋을 것 같아","DAILY"
"오늘 바람 진짜 세다","그러게 걸어다니기 힘들 정도네","DAILY"
"오늘 습도 왜 이래","완전 눅눅하고 찝찝하네","DAILY"
"장마 언제 끝나나 몰라","이번 주까지는 이어진다더라","DAILY"
"오늘 밤 기온 많이 떨어진대","어 따뜻하게 입고 자야겠다","DAILY"
"벌써 가을바람이 부네","그러게 계절이 진짜 빠르다","DAILY"
"오늘 자외선 지수 높아","꽤 높은 것 같아 선크림 챙겨","DAILY"
"이번 겨울 진짜 추울까","벌써부터 걱정되긴 하네","DAILY"
"오늘 하늘 진짜 맑다","완전 파랗다 사진 찍기 딱이네","DAILY"
"점심 뭐 먹지","김치찌개 어때 든든하잖아","DAILY"
"저녁 메뉴 추천 좀","오늘은 삼겹살 어때","DAILY"
"근처에 맛있는 국밥집 있어","어 역 앞에 순대국밥집 괜찮더라","DAILY"
"매운 거 먹고 싶은데 뭐가 좋을까","마라탕 어때 딱 그 느낌이야","DAILY"
"다이어트 중인데 뭐 먹지","샐러드에 닭가슴살 곁들여봐","DAILY"
"오늘 회식 메뉴 추천해줘","삼겹살에 소주 조합이 무난하지","DAILY"
"배달 시켜 먹을까","좋지 오늘같은 날은 배달이 진리야","DAILY"
"라면 끓여 먹을까","어 계란 하나 풀어서 먹어봐","DAILY"
"디저트 뭐가 맛있을까","마카롱이나 티라미수 어때","DAILY"
"커피 마시고 싶은데 뭐 마실까","아메리카노 무난하게 좋지","DAILY"
"치킨 시킬까 피자 시킬까","오늘은 치킨 땡기는 날이야","DAILY"
"이 동네 맛집 좀 알려줘","시장 안에 있는 분식집이 유명해","DAILY"
"브런치 먹기 좋은 곳 있어","카페 거리 쪽에 브런치 맛집 많아","DAILY"
"야식 뭐 먹을까 고민돼","떡볶이랑 순대 어때","DAILY"
"회 좋아해","어 광어회 진짜 좋아해","DAILY"
"오늘 소고기 먹고 싶다","오 좋다 나도 껴줘","DAILY"
"편의점 도시락 뭐가 맛있어","제육볶음 도시락 괜찮더라","DAILY"
"김밥 좋아해","어 참치김밥 완전 좋아해","DAILY"
"매콤한 국물 요리 추천해줘","부대찌개 어때 얼큰하니 좋아","DAILY"
"아침 뭐 먹었어","그냥 토스트에 우유 마셨어","DAILY"
"오늘 뭘 먹어야 살이 안 찔까","저녁은 가볍게 먹는 게 좋아","DAILY"
"빵집 추천 좀","골목 안쪽에 있는 빵집이 유명해","DAILY"
"오늘따라 단 게 당기네","초콜릿 하나 먹어봐","DAILY"
"술안주로 뭐가 좋을까","오징어무침이나 골뱅이무침 어때","DAILY"
"국물 요리 뭐가 땡길까","갈비탕 어때 든든하잖아","DAILY"
"제주도 2박3일 여행코스 추천해줘","첫날은 동쪽 해안 돌고 둘째날은 오름 가봐","DAILY"
"부산 여행 가는데 어디가 좋아","해운대랑 광안리 야경은 꼭 봐야지","DAILY"
"국내여행 추천 좀","강원도 가서 바다 보고 오는 거 어때","DAILY"
"혼자 여행가기 좋은 곳 있어","경주 어때 조용히 걷기 좋아","DAILY"
"이번 휴가 어디로 갈까 고민돼","가까운 바다로 훌쩍 떠나봐","DAILY"
"여행 짐 쌀 때 뭐가 필수야","보조배터리랑 상비약은 꼭 챙겨","DAILY"
"캠핑 가기 좋은 계절이 언제야","가을이 제일 선선하고 좋아","DAILY"
"해외여행 가고 싶은데 어디 좋아","요즘은 일본이 가성비 좋더라","DAILY"
"당일치기 여행 어디 갈까","근교 수목원이나 계곡 어때","DAILY"
"여행 가서 뭐 하는 게 제일 좋아","그냥 걷다가 맛있는 거 먹는 거지","DAILY"
"등산 가기 좋은 산 추천해줘","북한산 코스 완만해서 괜찮아","DAILY"
"여행 준비할 때 뭐부터 해야 해","숙소랑 교통편부터 잡아","DAILY"
"바다 여행 가고 싶은데 어디가 좋을까","강릉이나 속초 추천해","DAILY"
"여행 갈 때 사진 잘 찍는 팁 있어","노을 질 때 찍으면 감성 사진 나와","DAILY"
"온천 여행 가고 싶은데 어디 좋아","충남 쪽 온천 마을 괜찮더라","DAILY"
"요즘 너무 피곤해","무리하지 말고 좀 쉬어","DAILY"
"스트레스 너무 쌓였어","잠깐 산책이라도 하고 와봐","DAILY"
"오늘 진짜 힘든 하루였어","고생했어 오늘은 푹 쉬어","DAILY"
"짜증나는 일이 있었어","무슨 일인데 얘기해봐","DAILY"
"너무 우울해","무슨 일 있었어 얘기해도 돼","DAILY"
"화가 나서 미치겠어","일단 심호흡 좀 해봐","DAILY"
"요즘 의욕이 하나도 없어","그런 날도 있는 거야 너무 자책하지 마","DAILY"
"눈물이 자꾸 나","힘든 일 있었구나 괜찮아질 거야","DAILY"
"왜 이렇게 외롭지","나라도 옆에 있어줄게","DAILY"
"걱정이 너무 많아","하나씩 천천히 해결하면 돼","DAILY"
"오늘 너무 지쳤어","오늘은 일찍 자 그게 최고야","DAILY"
"불안해서 잠이 안 와","따뜻한 차 한 잔 마셔봐","DAILY"
"기분이 널뛰기해","그럴 때도 있지 너무 신경쓰지 마","DAILY"
"뭔가 허무해","잠깐 쉬어가는 것도 나쁘지 않아","DAILY"
"오늘따라 예민해","컨디션 안 좋은가 보다 좀 쉬어","DAILY"
"요즘 취미 뭐 있어","요즘은 그림 그리는 거에 빠졌어","DAILY"
"새로운 취미 찾고 싶은데 뭐가 좋을까","요가나 클라이밍 한번 해봐","DAILY"
"주말에 할 만한 취미 추천해줘","베이킹 한번 해보는 거 어때","DAILY"
"요즘 뜨개질 배우고 있어","오 신기하다 뭐 만들고 있어","DAILY"
"그림 그리는 거 어렵지 않아","처음엔 어려운데 하다 보면 재밌어","DAILY"
"사진 찍는 거 좋아해","어 풍경 사진 찍는 거 좋아해","DAILY"
"악기 하나 배우고 싶은데 뭐가 쉬울까","우쿨렐레가 배우기 쉬운 편이야","DAILY"
"독서모임 해본 적 있어","어 한번 해봤는데 생각보다 재밌더라","DAILY"
"요즘 뭐 수집해","피규어 조금씩 모으고 있어","DAILY"
"원데이 클래스 추천해줄래","도자기 공방 클래스 재밌더라","DAILY"
"요즘 잠을 잘 못 자","자기 전에 폰 좀 멀리 해봐","DAILY"
"낮잠 잤더니 밤에 잠이 안와","낮잠은 짧게 자는 게 좋아","DAILY"
"요즘 너무 졸려","잠이 부족한가 보다 일찍 자","DAILY"
"밤새서 그런지 머리가 띵해","오늘은 일찍 좀 자","DAILY"
"꿈을 너무 생생하게 꿔","그런 날 있지 신기하긴 하다","DAILY"
"자꾸 늦게 자게 돼","알람 하나 맞춰놓고 일찍 누워봐","DAILY"
"몸이 으슬으슬한데 감기인가","푹 쉬고 따뜻하게 있어봐","DAILY"
"오늘따라 몸이 무거워","컨디션 관리 좀 해야겠다","DAILY"
"아침에 못 일어나겠어","알람 여러 개 맞춰봐","DAILY"
"요즘 코를 곤다고 하더라","피곤이 많이 쌓였나보다","DAILY"
"강아지 키우고 싶은데 어떤 종이 좋을까","초보라면 말티즈 키우기 편해","DAILY"
"고양이가 밥을 안 먹어","갑자기 그러면 한번 병원 가보는 게 좋아","DAILY"
"반려동물 처음 키우는데 뭐부터 준비해야해","사료랑 배변판부터 챙겨","DAILY"
"강아지 산책 얼마나 시켜야해","하루 두 번 정도는 시켜주는 게 좋아","DAILY"
"우리집 냥이가 너무 귀여워","사진 좀 보여줘 궁금하다","DAILY"
"강아지 짖는 버릇 어떻게 고쳐","훈련사한테 상담받아보는 것도 좋아","DAILY"
"반려동물이랑 여행 가능한 곳 있어","요즘 펫동반 숙소 많이 생겼어","DAILY"
"고양이 발톱 언제 깎아줘야해","한 2주에 한번 정도면 돼","DAILY"
"강아지가 요즘 밥투정이 심해","사료 바꿔보는 것도 방법이야","DAILY"
"반려동물 키우면 뭐가 제일 힘들어","여행 갈 때 맡길 곳 찾는 게 힘들어","DAILY"
"광합성 원리 알려줘","식물이 빛 에너지로 이산화탄소랑 물을 이용해서 포도당이랑 산소를 만드는 과정이야. 엽록소가 빛을 흡수하는 게 핵심이지.","KNOWLEDGE"
"조선시대 왕 순서 어떻게 돼?","태조부터 시작해서 정종, 태종, 세종 순으로 이어지고 마지막은 순종이야. 총 27명의 왕이 있었어.","KNOWLEDGE"
"금리 인상이 물가에 미치는 영향은?","금리가 오르면 대출이 부담스러워져서 소비랑 투자가 줄어들어. 그러면 수요가 줄면서 물가 상승이 억제되는 효과가 있어.","KNOWLEDGE"
"피타고라스 정리 설명해줘","직각삼각형에서 빗변의 제곱이 나머지 두 변의 제곱의 합과 같다는 정리야. a²+b²=c² 로 표현해.","KNOWLEDGE"
"태양계 행성 순서가 어떻게 되지?","수성, 금성, 지구, 화성, 목성, 토성, 천왕성, 해왕성 순이야.","KNOWLEDGE"
"임진왜란은 언제 일어났어?","1592년에 일본이 조선을 침략하면서 시작됐고 1598년까지 이어졌어.","KNOWLEDGE"
"인플레이션이랑 디플레이션 차이가 뭐야?","인플레이션은 물가가 계속 오르는 거고 디플레이션은 반대로 물가가 계속 내려가는 현상이야.","KNOWLEDGE"
"소수는 뭐야?","1과 자기 자신으로만 나눠지는 1보다 큰 자연수를 말해. 2, 3, 5, 7 같은 숫자들이지.","KNOWLEDGE"
"블랙홀이 뭔지 설명해줘","중력이 너무 강해서 빛조차 빠져나올 수 없는 천체야. 별이 붕괴하면서 생기는 경우가 많아.","KNOWLEDGE"
"세종대왕이 만든 게 뭐야?","한글을 창제한 걸로 제일 유명하고 측우기나 해시계 같은 과학 기구도 많이 만들었어.","KNOWLEDGE"
"GDP가 뭐야?","한 나라 안에서 일정 기간 생산된 재화와 서비스의 총가치를 말해. 경제 규모를 나타내는 대표 지표야.","KNOWLEDGE"
"원주율 파이는 어떤 수야?","원의 둘레를 지름으로 나눈 값인데 3.14159로 끝없이 이어지는 무리수야.","KNOWLEDGE"
"6.25 전쟁은 언제 끝났어?","1950년에 시작해서 1953년 정전협정으로 휴전 상태에 들어갔어. 아직 종전은 아니야.","KNOWLEDGE"
"기준금리는 누가 정해?","한국은 한국은행 금융통화위원회가 결정해. 미국은 연준(Fed)이 정하지.","KNOWLEDGE"
"뉴턴의 운동법칙 세 가지가 뭐야?","관성의 법칙, 가속도의 법칙, 작용반작용의 법칙이야.","KNOWLEDGE"
"삼국시대 나라 세 개가 뭐야?","고구려, 백제, 신라야. 이후에 신라가 통일했지.","KNOWLEDGE"
"환율이 오르면 어떻게 돼?","원화 가치가 떨어진다는 뜻이라 수입 물가는 오르고 수출 기업은 유리해져.","KNOWLEDGE"
"미적분은 왜 배워?","변화율이나 넓이 같은 걸 계산하는 도구라서 물리, 경제 등 여러 분야에서 필수적이야.","KNOWLEDGE"
"DNA랑 RNA 차이가 뭐야?","DNA는 이중나선이고 유전정보를 저장하는 역할, RNA는 단일가닥으로 정보를 전달하고 단백질 합성을 도와.","KNOWLEDGE"
"고려는 언제 세워졌어?","918년에 왕건이 세웠고 936년에 후삼국을 통일했어.","KNOWLEDGE"
"주식이랑 채권 차이가 뭐야?","주식은 회사 지분을 소유하는 거고 채권은 돈을 빌려주고 이자를 받는 거야.","KNOWLEDGE"
"상대성이론 간단히 설명해줘","아인슈타인이 만든 이론인데 시간과 공간이 절대적이지 않고 관측자에 따라 달라진다는 내용이야.","KNOWLEDGE"
"무한소수랑 유한소수 차이가 뭐야?","유한소수는 소수점 아래 자리가 끝나는 수고 무한소수는 끝없이 이어지는 수야.","KNOWLEDGE"
"프랑스 혁명은 언제 일어났어?","1789년에 시작됐어. 왕정을 무너뜨리고 자유, 평등, 박애 이념이 퍼진 계기가 됐지.","KNOWLEDGE"
"복리랑 단리 차이가 뭐야?","단리는 원금에만 이자가 붙고 복리는 이자에도 이자가 붙어서 시간이 지날수록 차이가 커져.","KNOWLEDGE"
"오존층이 왜 중요해?","자외선을 막아주는 역할을 해서 지구 생물을 보호해줘. 파괴되면 피부암 같은 문제가 늘어날 수 있어.","KNOWLEDGE"
"동학농민운동이 뭐야?","1894년에 전봉준이 이끈 농민 봉기인데 부패한 정치와 외세 침탈에 저항한 사건이야.","KNOWLEDGE"
"주식시장에서 코스피랑 코스닥 차이가 뭐야?","코스피는 대형 우량기업 중심이고 코스닥은 중소, 벤처기업 중심 시장이야.","KNOWLEDGE"
"방정식이랑 항등식 차이가 뭐야?","방정식은 특정 값에서만 성립하고 항등식은 모든 값에서 항상 성립해.","KNOWLEDGE"
"세계 2차 대전은 언제 끝났어?","1945년에 끝났어. 독일 항복은 5월, 일본 항복은 8월이야.","KNOWLEDGE"
"실업률은 어떻게 계산해?","경제활동인구 중에서 일자리를 구하지 못한 사람의 비율로 계산해.","KNOWLEDGE"
"만유인력의 법칙이 뭐야?","모든 물체는 질량에 비례하고 거리 제곱에 반비례하는 힘으로 서로 끌어당긴다는 법칙이야.","KNOWLEDGE"
"백제의 수도는 어디였어?","처음엔 한성이었다가 웅진(공주), 나중엔 사비(부여)로 옮겼어.","KNOWLEDGE"
"주가지수 산출 방식이 뭐야?","시가총액 방식이 대표적인데 상장된 기업들의 시가총액 합을 기준 시점과 비교해서 계산해.","KNOWLEDGE"
"확률이랑 통계 차이가 뭐야?","확률은 사건이 일어날 가능성을 다루고 통계는 이미 모은 데이터를 분석하는 학문이야.","KNOWLEDGE"
"청동기 시대 특징이 뭐야?","청동으로 도구를 만들고 계급이 생기고 농경이 발달한 시대야.","KNOWLEDGE"
"환경보호세는 뭐야?","환경오염을 유발하는 활동에 부과하는 세금인데 오염을 줄이려는 목적이 있어.","KNOWLEDGE"
"질량이랑 무게 차이가 뭐야?","질량은 물질의 고유한 양이고 무게는 중력에 의해 받는 힘이야. 달에서는 무게가 줄어들지만 질량은 그대로야.","KNOWLEDGE"
"임산부가 조심해야 할 음식이 뭐야?","생선회 같은 날음식이나 카페인 과다 섭취는 피하는 게 좋아.","KNOWLEDGE"
"근의 공식이 뭐야?","이차방정식 ax²+bx+c=0의 해를 구하는 공식인데 x=(-b±√(b²-4ac))/2a야.","KNOWLEDGE"
"신라의 삼국통일은 언제야?","676년에 나당전쟁에서 승리하면서 삼국통일을 완성했어.","KNOWLEDGE"
"경상수지가 뭐야?","한 나라가 외국과 거래한 상품, 서비스, 소득 등의 수지를 나타내는 지표야.","KNOWLEDGE"
"세포는 어떻게 구성돼?","핵, 세포질, 세포막으로 구성되고 세포 안에 미토콘드리아 같은 소기관들이 있어.","KNOWLEDGE"
"고구려 광개토대왕은 어떤 왕이야?","영토를 크게 확장한 왕으로 유명하고 만주와 한반도 북부까지 지배했어.","KNOWLEDGE"
"주식 배당금이 뭐야?","회사가 이익을 주주들에게 나눠주는 돈이야. 보통 분기나 연간으로 지급해.","KNOWLEDGE"
"등차수열이랑 등비수열 차이가 뭐야?","등차수열은 일정한 수를 더해가는 수열이고 등비수열은 일정한 비율을 곱해가는 수열이야.","KNOWLEDGE"
